t	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
11.31	0.761102	-0.322845	1.21011	0.506913	1.47627	-0.960777	2.13023	-0.253607	2.15483	-1.72199	2.88179	-1.08799	2.80962	-2.53899	3.5652	-1.93667	3.454	-3.37747	4.22013	-2.78517	4.09848	-4.2196	4.86661	-3.6265	4.74632	-5.05577	5.51379	-4.46069	5.38214	-5.88881	6.1673	-5.28429
11.32	0.754265	-0.328028	1.21048	0.497305	1.45981	-0.974828	2.1224	-0.275827	2.12951	-1.74597	2.86289	-1.12019	2.77927	-2.57133	3.53836	-1.97494	3.42178	-3.41503	4.19019	-2.82806	4.06236	-4.26219	4.83426	-3.67703	4.70138	-5.10713	5.47517	-4.52281	5.32815	-5.95177	6.11754	-5.36031
11.33	0.74875	-0.33178	1.21112	0.489154	1.44504	-0.986714	2.11586	-0.29581	2.10542	-1.76745	2.84542	-1.15036	2.74896	-2.60172	3.51206	-2.01182	3.38902	-3.45106	4.15995	-2.86976	4.02508	-4.30341	4.80102	-3.72625	4.65484	-5.15691	5.43492	-4.58344	5.2722	-6.01294	6.06545	-5.43449
11.34	0.74456	-0.334389	1.21212	0.482177	1.43228	-0.996789	2.11071	-0.313811	2.08324	-1.78663	2.8299	-1.17851	2.71947	-2.62999	3.48714	-2.0474	3.35561	-3.48575	4.12975	-2.9108	3.98618	-4.34379	4.76657	-3.77479	4.60639	-5.20551	5.39272	-4.64275	5.21403	-6.07216	6.01119	-5.50653
11.35	0.74156	-0.336253	1.21345	0.47606	1.4217	-1.00543	2.10695	-0.330083	2.06345	-1.80375	2.81663	-1.20467	2.69145	-2.65597	3.46428	-2.08166	3.32144	-3.51914	4.09989	-2.95162	3.94523	-4.38365	4.73058	-3.82319	4.55568	-5.25326	5.34832	-4.70088	5.15344	-6.12933	5.95493	-5.57613
11.36	0.739516	-0.337811	1.21504	0.47049	1.4133	-1.013	2.10445	-0.34485	2.04638	-1.81899	2.80576	-1.22887	2.6653	-2.67956	3.44395	-2.11454	3.28648	-3.55113	4.07058	-2.99245	3.90189	-4.42312	4.69283	-3.8718	4.50247	-5.30036	5.30151	-4.75793	5.09027	-6.18438	5.89682	-5.64307
11.37	0.73815	-0.339459	1.21672	0.465185	1.40696	-1.01983	2.10304	-0.358273	2.03215	-1.83249	2.7973	-1.2511	2.64112	-2.70079	3.42625	-2.146	3.25085	-3.5815	4.04188	-3.03325	3.85598	-4.46214	4.65323	-3.92067	4.44665	-5.34681	5.25211	-4.81391	5.02444	-6.23728	5.83698	-5.70719
11.38	0.737187	-0.341479	1.21834	0.459946	1.40241	-1.02618	2.10247	-0.370447	2.02063	-1.84433	2.7911	-1.27139	2.61873	-2.71976	3.41094	-2.176	3.21476	-3.61003	4.01371	-3.07373	3.80755	-4.50041	4.61182	-3.96953	4.38822	-5.39242	5.20003	-4.86874	4.95591	-6.28806	5.77544	-5.76839
11.39	0.736388	-0.343991	1.21979	0.454698	1.39933	-1.03216	2.10245	-0.381422	2.01143	-1.85459	2.78682	-1.28979	2.59777	-2.7366	3.39749	-2.20449	3.17839	-3.63651	3.98589	-3.1134	3.75687	-4.53743	4.56881	-4.01781	4.32732	-5.43682	5.14533	-4.92221	4.88476	-6.33679	5.71219	-5.82662
11.4	0.735583	-0.346935	1.22103	0.449512	1.39729	-1.03776	2.10273	-0.39124	2.00389	-1.86339	2.78391	-1.3064	2.57781	-2.75144	3.38518	-2.23141	3.14184	-3.66079	3.95818	-3.15168	3.70443	-4.57252	4.5245	-4.06478	4.26414	-5.47946	5.08829	-4.97401	4.8111	-6.38355	5.64715	-5.88194
11.41	0.734683	-0.350069	1.22204	0.444593	1.39581	-1.04282	2.10307	-0.399947	1.99716	-1.87086	2.78164	-1.3214	2.55833	-2.76439	3.37327	-2.25661	3.10506	-3.68273	3.93035	-3.188	3.65084	-4.60498	4.47925	-4.1097	4.199	-5.51978	5.02937	-5.02384	4.73514	-6.4284	5.58018	-5.93442
11.42	0.733677	-0.353006	1.22282	0.440227	1.3943	-1.04708	2.10327	-0.407593	1.99031	-1.87714	2.77919	-1.33497	2.53877	-2.77554	3.36105	-2.27991	3.06801	-3.70218	3.90217	-3.22182	3.59672	-4.63421	4.43345	-4.15194	4.13232	-5.55721	4.96904	-5.0714	4.65708	-6.47136	5.51114	-5.98421
11.43	0.732601	-0.35528	1.2234	0.436718	1.39219	-1.05035	2.10311	-0.414211	1.98243	-1.88235	2.77577	-1.34728	2.51857	-2.78503	3.34789	-2.30114	3.03072	-3.71903	3.87343	-3.25271	3.54259	-4.65986	4.38742	-4.19102	4.06453	-5.59133	4.90772	-5.11647	4.57716	-6.51236	5.43986	-6.03149
11.44	0.731487	-0.35646	1.22379	0.43433	1.38894	-1.05247	2.10234	-0.419819	1.97279	-1.88654	2.77069	-1.35843	2.49724	-2.79296	3.33319	-2.32012	2.99334	-3.7332	3.84398	-3.28035	3.48876	-4.68185	4.34139	-4.22666	3.99599	-5.62191	4.84571	-5.15889	4.49562	-6.55128	5.36626	-6.07648
11.45	0.730323	-0.356269	1.22401	0.433232	1.38414	-1.0534	2.10072	-0.424428	1.96091	-1.8897	2.76351	-1.36843	2.47441	-2.79949	3.31648	-2.33677	2.956	-3.74478	3.81372	-3.30464	3.43533	-4.7003	4.29548	-4.25881	3.92685	-5.64894	4.78315	-5.19857	4.41265	-6.58789	5.29028	-6.11939
11.46	0.729024	-0.354664	1.22404	0.433454	1.37755	-1.05315	2.09806	-0.428057	1.94654	-1.89181	2.75401	-1.37725	2.44987	-2.80469	3.29749	-2.35115	2.91869	-3.75395	3.78264	-3.32564	3.38222	-4.71543	4.24964	-4.28766	3.85705	-5.67256	4.72003	-5.23556	4.32844	-6.62191	5.21199	-6.16045
11.47	0.727452	-0.351847	1.22379	0.434876	1.36914	-1.05181	2.09427	-0.430748	1.92974	-1.89287	2.74221	-1.38488	2.4236	-2.80864	3.27621	-2.36344	2.8812	-3.76099	3.7507	-3.34369	3.32924	-4.72754	4.20366	-4.31358	3.78643	-5.69297	4.65628	-5.26997	4.2431	-6.65304	5.13153	-6.19988
11.48	0.725452	-0.348199	1.22318	0.437239	1.3591	-1.04951	2.0894	-0.432579	1.9108	-1.89293	2.72836	-1.39138	2.39572	-2.81138	3.25291	-2.37392	2.84313	-3.76618	3.7178	-3.35927	3.27609	-4.73698	4.1572	-4.33704	3.71485	-5.71044	4.59175	-5.30202	4.15668	-6.68096	5.0491	-6.23782
11.49	0.722923	-0.344171	1.22214	0.440204	1.34782	-1.04647	2.0836	-0.433688	1.89022	-1.8921	2.71294	-1.39695	2.36647	-2.81295	3.22805	-2.38299	2.80408	-3.76981	3.68377	-3.37301	3.22235	-4.74424	4.10982	-4.35849	3.64225	-5.72521	4.52631	-5.33187	4.06919	-6.70544	4.96498	-6.27441
11.5	0.719866	-0.340179	1.22069	0.443413	1.33579	-1.043	2.07711	-0.434278	1.86863	-1.8905	2.69659	-1.40179	2.33613	-2.81343	3.20218	-2.39106	2.76369	-3.77217	3.6484	-3.38557	3.16759	-4.74985	4.06108	-4.37827	3.5687	-5.73756	4.45991	-5.35961	3.98057	-6.7263	4.87946	-6.30969
11.51	0.716411	-0.336527	1.21896	0.446544	1.32355	-1.03943	2.07027	-0.434594	1.84674	-1.8883	2.68001	-1.40612	2.30496	-2.81296	3.17578	-2.39859	2.72175	-3.77359	3.61153	-3.39752	3.11136	-4.7544	4.01065	-4.39667	3.49438	-5.74772	4.39257	-5.38522	3.89072	-6.74347	4.79285	-6.34365
11.52	0.712801	-0.33336	1.21717	0.449354	1.31161	-1.03601	2.06348	-0.434872	1.82523	-1.88568	2.66389	-1.41014	2.2732	-2.81177	3.14925	-2.40604	2.67814	-3.77444	3.57314	-3.40935	3.05341	-4.75832	3.95835	-4.41395	3.41942	-5.75594	4.32441	-5.40873	3.79953	-6.757	4.70542	-6.37623
11.53	0.70933	-0.330661	1.21552	0.451712	1.3004	-1.03287	2.05716	-0.435269	1.80459	-1.88277	2.64875	-1.4141	2.24108	-2.8101	3.12281	-2.41385	2.63285	-3.77503	3.53334	-3.4214	2.99372	-4.76188	3.90423	-4.43032	3.34396	-5.76244	4.25556	-5.43026	3.70688	-6.76704	4.61744	-6.4073
11.54	0.706284	-0.32828	1.21417	0.453633	1.29024	-1.02999	2.05167	-0.435843	1.78511	-1.87968	2.63488	-1.41828	2.20879	-2.80818	3.09663	-2.42238	2.58604	-3.77558	3.49236	-3.43388	2.93254	-4.76514	3.84857	-4.446	3.26805	-5.76743	4.18612	-5.45014	3.6127	-6.77385	4.5291	-6.43669
11.55	0.703886	-0.325983	1.21322	0.455284	1.28137	-1.02716	2.04726	-0.436563	1.76681	-1.87646	2.62231	-1.42296	2.17649	-2.80621	3.07076	-2.43183	2.53805	-3.77619	3.45053	-3.44686	2.87035	-4.76806	3.79183	-4.46118	3.19167	-5.77106	4.11614	-5.46875	3.51696	-6.77774	4.44052	-6.46425
11.56	0.702269	-0.323504	1.2127	0.456939	1.27386	-1.02413	2.04401	-0.437345	1.74955	-1.87313	2.61087	-1.42831	2.1443	-2.8043	3.04521	-2.44218	2.48942	-3.77686	3.40823	-3.46026	2.80766	-4.77054	3.7346	-4.47596	3.11481	-5.77346	4.04562	-5.4864	3.41971	-6.77911	4.35174	-6.48983
11.57	0.701478	-0.320588	1.2126	0.458894	1.26762	-1.0206	2.04183	-0.438082	1.73304	-1.86972	2.60026	-1.43428	2.11234	-2.80251	3.01995	-2.45318	2.44082	-3.77748	3.3659	-3.47384	2.74494	-4.77247	3.67744	-4.49041	3.03748	-5.77471	3.9746	-5.50327	3.32107	-6.77839	4.26271	-6.51332
11.58	0.701467	-0.317014	1.21287	0.461374	1.26241	-1.01639	2.04051	-0.438653	1.717	-1.86617	2.59012	-1.44062	2.08074	-2.80078	2.99488	-2.46439	2.39293	-3.77785	3.324	-3.48726	2.68254	-4.77366	3.62078	-4.50448	2.9598	-5.77482	3.90315	-5.51942	3.22125	-6.77606	4.17333	-6.53467
11.59	0.702117	-0.312638	1.21343	0.464478	1.25781	-1.01149	2.03975	-0.438928	1.70117	-1.86239	2.58011	-1.44694	2.04969	-2.79893	2.96997	-2.47526	2.34624	-3.77766	3.28296	-3.5001	2.62075	-4.77384	3.56489	-4.51807	2.88194	-5.77375	3.83137	-5.53486	3.12051	-6.77254	4.0834	-6.55389
11.6	0.703238	-0.307434	1.21417	0.468185	1.25333	-1.00601	2.03918	-0.438789	1.68538	-1.85824	2.56996	-1.45279	2.01941	-2.79663	2.94529	-2.48524	2.30105	-3.77651	3.24311	-3.51195	2.55981	-4.77269	3.50984	-4.53101	2.80408	-5.77143	3.7593	-5.54962	3.01917	-6.76826	3.99272	-6.57105
11.61	0.704584	-0.301518	1.21493	0.472398	1.24851	-1.00014	2.03843	-0.438147	1.66958	-1.85354	2.5595	-1.45774	1.9901	-2.79347	2.92104	-2.49382	2.25745	-3.77394	3.2046	-3.52246	2.49994	-4.76985	3.45562	-4.54312	2.72629	-5.76777	3.6869	-5.56367	2.9176	-6.76353	3.90109	-6.5863
11.62	0.705866	-0.295134	1.21554	0.476994	1.24302	-0.994034	2.03719	-0.43694	1.65384	-1.84817	2.54871	-1.46141	1.96194	-2.78901	2.89754	-2.50061	2.21539	-3.76957	3.16742	-3.53136	2.44122	-4.76507	3.40218	-4.55421	2.64852	-5.76273	3.61403	-5.57697	2.81616	-6.75861	3.80832	-6.59984
11.63	0.706797	-0.288594	1.21583	0.481858	1.23672	-0.987805	2.03525	-0.435093	1.63833	-1.84204	2.53775	-1.46346	1.9351	-2.78296	2.87507	-2.50536	2.17483	-3.76312	3.13147	-3.53853	2.38361	-4.75818	3.34938	-4.56418	2.5706	-5.75632	3.54047	-5.58944	2.71518	-6.75364	3.71429	-6.61192
11.64	0.707156	-0.282203	1.21569	0.486891	1.22975	-0.981492	2.03257	-0.432485	1.62332	-1.83506	2.5269	-1.46369	1.90968	-2.77519	2.85382	-2.508	2.13572	-3.75452	3.09662	-3.544	2.32685	-4.74922	3.29698	-4.57303	2.49232	-5.7486	3.46603	-5.60099	2.61495	-6.74866	3.61896	-6.62278
11.65	0.706869	-0.276196	1.21505	0.492034	1.22247	-0.975074	2.02928	-0.428948	1.60912	-1.82719	2.51649	-1.46207	1.88579	-2.76574	2.83389	-2.50869	2.09802	-3.74387	3.06281	-3.548	2.2706	-4.73837	3.24462	-4.58093	2.41357	-5.73969	3.39055	-5.61161	2.51567	-6.7436	3.52235	-6.63269
11.66	0.706056	-0.270692	1.21394	0.497287	1.2154	-0.96846	2.02573	-0.424322	1.59606	-1.81835	2.50689	-1.45876	1.86351	-2.75479	2.81528	-2.50782	2.0616	-3.73144	3.02996	-3.55095	2.21448	-4.72596	3.19188	-4.58818	2.33433	-5.72977	3.31403	-5.62133	2.41746	-6.73834	3.42457	-6.64187
11.67	0.705011	-0.265662	1.2125	0.502721	1.20911	-0.961493	2.0224	-0.418534	1.58447	-1.80853	2.49847	-1.45409	1.84284	-2.74258	2.79804	-2.50594	2.02625	-3.71763	2.99794	-3.55344	2.15822	-4.71241	3.13843	-4.59513	2.2547	-5.71906	3.23659	-5.63027	2.32032	-6.73269	3.3258	-6.65054
11.68	0.704142	-0.260912	1.21094	0.508465	1.2042	-0.953984	2.01984	-0.411643	1.57466	-1.79782	2.49159	-1.44852	1.82376	-2.72943	2.78219	-2.50377	1.99166	-3.70294	2.96644	-3.55612	2.10165	-4.69822	3.08408	-4.60209	2.17482	-5.70783	3.15848	-5.63859	2.22416	-6.72647	3.22631	-6.65883
11.69	0.703897	-0.256112	1.20955	0.514649	1.20121	-0.945776	2.01857	-0.403834	1.56691	-1.78638	2.48658	-1.44258	1.80622	-2.71571	2.76773	-2.50202	1.95747	-3.68793	2.93503	-3.55957	2.04477	-4.6839	3.02888	-4.6093	2.09489	-5.69632	3.08004	-5.64647	2.1288	-6.71947	3.12639	-6.66687
11.7	0.704694	-0.250882	1.20862	0.521349	1.20057	-0.936812	2.019	-0.395369	1.56144	-1.77446	2.48372	-1.43681	1.79008	-2.70182	2.75455	-2.50134	1.92337	-3.67317	2.90328	-3.56421	1.9877	-4.66995	2.97301	-4.61687	2.01519	-5.68468	3.00159	-5.65409	2.034	-6.71155	3.02641	-6.67474
11.71	0.706864	-0.244928	1.20838	0.528544	1.20251	-0.92716	2.02136	-0.386543	1.55836	-1.76231	2.48314	-1.43173	1.77511	-2.68817	2.74239	-2.50225	1.8891	-3.65916	2.87089	-3.57025	1.93063	-4.65673	2.91672	-4.62487	1.93609	-5.673	2.92341	-5.66164	1.93947	-6.70258	2.9267	-6.68249
11.72	0.710572	-0.238165	1.20896	0.536111	1.20705	-0.916994	2.02577	-0.377656	1.5576	-1.75018	2.48473	-1.42777	1.76099	-2.67517	2.73087	-2.5051	1.85454	-3.64626	2.83784	-3.57772	1.87379	-4.64446	2.86029	-4.63335	1.85793	-5.66136	2.84577	-5.66929	1.84495	-6.69247	2.8276	-6.69015
11.73	0.715743	-0.230765	1.21035	0.543831	1.21392	-0.906556	2.03211	-0.369008	1.55881	-1.73833	2.48814	-1.42523	1.74734	-2.6631	2.71959	-2.51	1.81975	-3.63462	2.80426	-3.58649	1.81742	-4.63314	2.80397	-4.6423	1.78098	-5.64983	2.76888	-5.67718	1.75019	-6.68118	2.72938	-6.69776
11.74	0.722007	-0.223124	1.21241	0.551409	1.22263	-0.896126	2.04003	-0.360908	1.56144	-1.72703	2.49277	-1.4243	1.73384	-2.65218	2.70819	-2.51679	1.785	-3.6242	2.7704	-3.59637	1.76182	-4.62268	2.74803	-4.65171	1.7054	-5.63843	2.69282	-5.6854	1.65505	-6.66871	2.63223	-6.70534
11.75	0.728734	-0.215779	1.21489	0.558494	1.23246	-0.886031	2.04888	-0.353668	1.5647	-1.71658	2.49784	-1.42501	1.72024	-2.64248	2.69642	-2.52509	1.75064	-3.61489	2.73651	-3.60706	1.70725	-4.61294	2.69272	-4.66155	1.63121	-5.62714	2.6176	-5.69397	1.55947	-6.65508	2.53626	-6.71288
11.76	0.735152	-0.209301	1.21747	0.564717	1.24253	-0.876663	2.05776	-0.347597	1.56768	-1.70733	2.50251	-1.4272	1.70641	-2.63406	2.68414	-2.53435	1.71706	-3.60659	2.70281	-3.61824	1.65396	-4.60378	2.63826	-4.67177	1.55839	-5.61587	2.54308	-5.7029	1.46352	-6.64035	2.44144	-6.72038
11.77	0.74051	-0.204207	1.21977	0.569739	1.25182	-0.86849	2.06567	-0.342984	1.56948	-1.69962	2.50597	-1.4306	1.69236	-2.62693	2.67129	-2.54402	1.68453	-3.59921	2.66955	-3.62957	1.60215	-4.59505	2.58487	-4.68229	1.48686	-5.60453	2.46908	-5.71213	1.36738	-6.62457	2.34765	-6.72782
11.78	0.744225	-0.200862	1.22148	0.573286	1.25918	-0.862022	2.07169	-0.340071	1.56933	-1.69372	2.50752	-1.43487	1.67812	-2.62118	2.65783	-2.55368	1.6532	-3.5927	2.63701	-3.64082	1.55193	-4.58657	2.53265	-4.69303	1.41661	-5.59302	2.3955	-5.72157	1.27133	-6.60785	2.25466	-6.73512
11.79	0.745965	-0.199392	1.22237	0.575178	1.26352	-0.857734	2.07513	-0.339062	1.5667	-1.68984	2.50657	-1.43974	1.66366	-2.61689	2.64371	-2.5631	1.62308	-3.58704	2.60541	-3.65191	1.50336	-4.57826	2.48163	-4.70391	1.3476	-5.58128	2.32236	-5.73107	1.17574	-6.59027	2.16217	-6.74221
11.8	0.745657	-0.199636	1.22241	0.575342	1.26399	-0.855975	2.07561	-0.340133	1.56131	-1.68811	2.50275	-1.44517	1.64886	-2.61421	2.62888	-2.57226	1.59415	-3.58224	2.57489	-3.66291	1.45645	-4.57008	2.43177	-4.71489	1.27985	-5.56927	2.2498	-5.74047	1.08098	-6.57193	2.06984	-6.74894
11.81	0.743472	-0.20116	1.22175	0.573829	1.26014	-0.856873	2.07306	-0.34346	1.55311	-1.68858	2.49588	-1.45129	1.6335	-2.61325	2.6133	-2.58135	1.56627	-3.57841	2.54535	-3.67401	1.4111	-4.56214	2.38296	-4.72598	1.21336	-5.55696	2.17798	-5.74968	0.987489	-6.55295	1.97737	-6.75519
11.82	0.739791	-0.203375	1.22069	0.570806	1.25205	-0.860302	2.06774	-0.349202	1.54221	-1.69129	2.48605	-1.45842	1.61731	-2.61416	2.5969	-2.59068	1.53924	-3.57576	2.51654	-3.68539	1.36714	-4.55466	2.33515	-4.73729	1.14811	-5.54437	2.10705	-5.75871	0.895627	-6.53339	1.88448	-6.76078
11.83	0.735162	-0.205694	1.21958	0.566535	1.2403	-0.8659	2.06016	-0.357444	1.52879	-1.69619	2.47356	-1.46693	1.59999	-2.61702	2.57956	-2.60067	1.51269	-3.57458	2.4881	-3.6973	1.3243	-4.54792	2.28828	-4.74899	1.08404	-5.5316	2.03706	-5.76764	0.805708	-6.51333	1.79099	-6.76557
11.84	0.73023	-0.207686	1.21873	0.561313	1.22589	-0.87314	2.0511	-0.368114	1.51308	-1.70317	2.45885	-1.47718	1.58132	-2.62192	2.56103	-2.61174	1.48613	-3.57517	2.45962	-3.70998	1.28232	-4.54222	2.2422	-4.76129	1.02102	-5.51878	1.96799	-5.77658	0.717945	-6.49282	1.69685	-6.76946
11.85	0.725612	-0.209147	1.21835	0.555416	1.21	-0.881407	2.04143	-0.380946	1.49537	-1.71195	2.4424	-1.48948	1.56112	-2.62886	2.54105	-2.62429	1.45902	-3.57772	2.4307	-3.72374	1.24089	-4.53785	2.19668	-4.77442	0.958924	-5.50606	1.89981	-5.78565	0.632422	-6.4719	1.60212	-6.77237
11.86	0.721754	-0.210089	1.21856	0.549065	1.19386	-0.89008	2.03195	-0.395513	1.47602	-1.72211	2.42469	-1.50402	1.53927	-2.6377	2.51936	-2.63861	1.43087	-3.58227	2.40098	-3.73883	1.19971	-4.535	2.15138	-4.7885	0.897578	-5.49361	1.83247	-5.79496	0.549091	-6.45063	1.507	-6.77432
11.87	0.718831	-0.210669	1.2194	0.542448	1.17854	-0.898604	2.02328	-0.411308	1.4555	-1.73317	2.40618	-1.52078	1.51566	-2.64818	2.49582	-2.65487	1.40132	-3.58872	2.37009	-3.75538	1.15838	-4.53375	2.10589	-4.80356	0.836854	-5.48159	1.76589	-5.80463	0.467775	-6.42903	1.41179	-6.77539
11.88	0.71675	-0.21111	1.22081	0.535728	1.1648	-0.906575	2.01573	-0.427833	1.43436	-1.74461	2.38733	-1.53954	1.49024	-2.65986	2.47046	-2.67302	1.37013	-3.59678	2.33766	-3.77327	1.11648	-4.53403	2.05987	-4.8195	0.77665	-5.47018	1.69989	-5.81472	0.388187	-6.40716	1.31686	-6.77572
11.89	0.71525	-0.211631	1.22263	0.529049	1.15298	-0.913813	2.00933	-0.444635	1.4132	-1.75602	2.36859	-1.55985	1.46312	-2.67217	2.44346	-2.69277	1.33717	-3.60603	2.30341	-3.79218	1.07363	-4.53565	2.013	-4.8361	0.716873	-5.45956	1.63424	-5.82521	0.309967	-6.38509	1.22264	-6.77551
11.9	0.714038	-0.212419	1.22462	0.522491	1.14303	-0.920373	2.00385	-0.461315	1.39256	-1.76704	2.35031	-1.58109	1.43455	-2.68447	2.41509	-2.71363	1.30238	-3.6159	2.26714	-3.81163	1.02957	-4.53827	1.96505	-4.85302	0.657405	-5.44983	1.56864	-5.83596	0.232719	-6.3629	1.12954	-6.77501
11.91	0.712878	-0.213613	1.22652	0.516054	1.1345	-0.926472	1.99898	-0.477511	1.37282	-1.77736	2.3327	-1.60254	1.40499	-2.69617	2.38571	-2.73498	1.26581	-3.6257	2.22884	-3.83111	0.984173	-4.54148	1.91581	-4.86981	0.598078	-5.44102	1.50279	-5.8467	0.156058	-6.3407	1.0379	-6.77443
11.92	0.7116	-0.215279	1.22814	0.509691	1.12676	-0.932347	1.99436	-0.492923	1.35415	-1.78676	2.31577	-1.62346	1.37502	-2.70673	2.35569	-2.75622	1.2276	-3.63474	2.18868	-3.85015	0.937449	-4.54475	1.86513	-4.88596	0.53869	-5.43301	1.43648	-5.8571	0.0796506	-6.31866	0.94801	-6.774
11.93	0.71006	-0.217378	1.22938	0.503379	1.11913	-0.938116	1.98969	-0.507355	1.3365	-1.7951	2.29944	-1.64326	1.34521	-2.71578	2.32545	-2.77678	1.18806	-3.64237	2.14701	-3.86831	0.889447	-4.54751	1.81289	-4.90097	0.479034	-5.42565	1.36948	-5.86683	0.00325075	-6.29696	0.860047	-6.77384
11.94	0.708131	-0.219738	1.23024	0.497195	1.11106	-0.943721	1.98473	-0.520741	1.31962	-1.80236	2.28351	-1.66153	1.31601	-2.72311	2.29538	-2.79621	1.14766	-3.64814	2.10424	-3.88524	0.840217	-4.54923	1.75907	-4.91448	0.418931	-5.41874	1.30164	-5.87551	-0.0732753	-6.27582	0.774071	-6.77398
11.95	0.705766	-0.222059	1.23079	0.491319	1.10229	-0.948968	1.97928	-0.533113	1.30316	-1.80857	2.26778	-1.6781	1.28766	-2.72872	2.26578	-2.81416	1.10695	-3.65185	2.06079	-3.90076	0.789808	-4.54951	1.70374	-4.92628	0.358234	-5.41207	1.23285	-5.88281	-0.149943	-6.25549	0.690035	-6.77433
11.96	0.703078	-0.223969	1.23107	0.48599	1.09282	-0.953619	1.97326	-0.544529	1.28677	-1.8138	2.25204	-1.69302	1.26015	-2.73279	2.23678	-2.83048	1.06648	-3.65357	2.01698	-3.91483	0.738312	-4.5481	1.64704	-4.93632	0.296808	-5.40543	1.1631	-5.88846	-0.226657	-6.23623	0.607805	-6.77469
11.97	0.700355	-0.225105	1.23114	0.481434	1.08282	-0.957459	1.96674	-0.555012	1.27017	-1.81808	2.23613	-1.70646	1.23332	-2.73559	2.20828	-2.8452	1.02658	-3.65359	1.97306	-3.92758	0.685899	-4.545	1.58918	-4.94473	0.234534	-5.39861	1.0925	-5.89232	-0.303234	-6.2183	0.527185	-6.77475
11.98	0.697993	-0.225183	1.23112	0.477816	1.07256	-0.960337	1.96	-0.564573	1.25321	-1.82143	2.2199	-1.71872	1.20686	-2.73742	2.17998	-2.85857	0.987304	-3.65238	1.92914	-3.93926	0.632824	-4.54042	1.5304	-4.95174	0.171337	-5.39139	1.02128	-5.89446	-0.37943	-6.20193	0.447953	-6.77413
11.99	0.696362	-0.22402	1.23119	0.475213	1.06231	-0.962157	1.9534	-0.573275	1.23588	-1.82389	2.20329	-1.73012	1.1804	-2.73855	2.15146	-2.87101	0.948362	-3.65039	1.88519	-3.95013	0.579381	-4.53475	1.47095	-4.95768	0.107238	-5.38362	0.949763	-5.89507	-0.454976	-6.18731	0.36989	-6.77244
12	0.695707	-0.221532	1.23159	0.473595	1.05232	-0.962882	1.94728	-0.581305	1.21829	-1.8255	2.18628	-1.74106	1.15356	-2.7392	2.12228	-2.88291	0.909271	-3.64804	1.84099	-3.96046	0.525816	-4.52849	1.41111	-4.96288	0.0423886	-5.37526	0.878257	-5.89446	-0.529612	-6.17455	0.292813	-6.7693
12.01	0.696112	-0.217728	1.23251	0.47282	1.04284	-0.962567	1.94178	-0.588961	1.20055	-1.82637	2.16891	-1.75195	1.12596	-2.73954	2.09207	-2.89465	0.869497	-3.64562	1.79615	-3.97039	0.472228	-4.52212	1.35108	-4.96757	-0.0229438	-5.36641	0.807102	-5.89291	-0.603115	-6.16366	0.216595	-6.76446
12.02	0.697512	-0.212748	1.234	0.472655	1.034	-0.961389	1.93689	-0.596587	1.18272	-1.8267	2.15121	-1.76321	1.09728	-2.73963	2.06058	-2.90649	0.828591	-3.64325	1.75025	-3.97994	0.418522	-4.51597	1.29104	-4.97187	-0.0884487	-5.35724	0.73663	-5.89065	-0.675324	-6.15458	0.141186	-6.75776
12.03	0.699717	-0.206905	1.23596	0.472809	1.02583	-0.959662	1.93243	-0.604491	1.16475	-1.82674	2.13315	-1.77514	1.06724	-2.73951	2.02762	-2.91861	0.786252	-3.64093	1.70299	-3.98905	0.364441	-4.51014	1.23103	-4.97571	-0.153856	-5.34791	0.667134	-5.88779	-0.746147	-6.14709	0.0666179	-6.74926
12.04	0.702422	-0.200699	1.2382	0.472956	1.01815	-0.95778	1.92816	-0.612909	1.14641	-1.82674	2.11457	-1.78788	1.03567	-2.73917	1.9931	-2.93105	0.74233	-3.63855	1.65427	-3.9976	0.309678	-4.50446	1.17094	-4.97886	-0.219008	-5.33855	0.598792	-5.88431	-0.815565	-6.14091	-0.00699535	-6.73917
12.05	0.705213	-0.194741	1.24051	0.472748	1.01058	-0.956137	1.92379	-0.622011	1.1274	-1.82691	2.09521	-1.80143	1.00253	-2.73862	1.957	-2.94371	0.696797	-3.63586	1.60413	-4.00551	0.253998	-4.4986	1.11057	-4.98104	-0.283883	-5.32914	0.531583	-5.88012	-0.883625	-6.13568	-0.0794665	-6.72785
12.06	0.707595	-0.189618	1.24267	0.471832	1.00262	-0.955044	1.91894	-0.631921	1.10741	-1.82733	2.07475	-1.81564	0.967885	-2.73786	1.91936	-2.95639	0.64973	-3.6326	1.55271	-4.01269	0.197294	-4.4922	1.04969	-4.98199	-0.348586	-5.31961	0.465277	-5.87504	-0.950421	-6.13097	-0.150558	-6.71576
12.07	0.709074	-0.185727	1.24451	0.469899	0.9937	-0.954703	1.91314	-0.642722	1.08608	-1.82803	2.05294	-1.83025	0.93189	-2.73687	1.88031	-2.96881	0.601294	-3.62853	1.50014	-4.01905	0.139568	-4.48492	0.988137	-4.98158	-0.413291	-5.3098	0.399521	-5.86889	-1.01609	-6.12634	-0.220008	-6.70342
